lap_distance,x_position,y_position
80.34922127,-1508.20123,-1287.63164
80.96320543,-1508.8139,-1287.59149
81.57765188,-1509.42703,-1287.55129
82.19257926,-1510.04064,-1287.51106
82.8079776,-1510.65472,-1287.4708
83.42384755,-1511.26927,-1287.4305
84.04018845,-1511.88429,-1287.39017
84.65701029,-1512.49979,-1287.34981
85.27429376,-1513.11575,-1287.30941
85.89204819,-1513.73218,-1287.26898
86.51025426,-1514.34906,-1287.22851
87.12892197,-1514.9664,-1287.188
87.74804134,-1515.58419,-1287.14745
88.3676629,-1516.20248,-1287.10685
88.98775673,-1516.82124,-1287.0662
89.60834345,-1517.44049,-1287.02549
90.22940308,-1518.06021,-1286.98472
90.85089639,-1518.68036,-1286.94388
91.47282336,-1519.30094,-1286.90297
92.09513412,-1519.9219,-1286.86199
92.71748941,-1520.5429,-1286.82094
93.33954799,-1521.1636,-1286.77985
93.96139968,-1521.78409,-1286.73872
94.58309568,-1522.40442,-1286.69753
95.20473646,-1523.02469,-1286.65627
95.82651294,-1523.64509,-1286.61492
96.4484444,-1524.26564,-1286.57349
97.07056147,-1524.88637,-1286.53197
97.69296392,-1525.50738,-1286.49036
98.31572161,-1526.12874,-1286.44866
98.93882322,-1526.75044,-1286.40689
99.56229937,-1527.37251,-1286.36504
100.186158,-1527.99496,-1286.32314
100.8104191,-1528.61781,-1286.28119
101.4350913,-1529.24107,-1286.23921
102.0601639,-1529.86473,-1286.19721
102.6856457,-1530.4888,-1286.15521
103.3115271,-1531.11327,-1286.1132
103.937837,-1531.73817,-1286.0712
104.5645659,-1532.36349,-1286.0292
105.1917224,-1532.98924,-1285.98722
105.8193167,-1533.61543,-1285.94526
106.44734,-1534.24205,-1285.9033
107.0758323,-1534.86914,-1285.86134
107.7047722,-1535.49668,-1285.8194
108.3341611,-1536.12467,-1285.77746
108.963987,-1536.7531,-1285.73555
109.594242,-1537.38196,-1285.69364
110.2249247,-1538.01125,-1285.65175
110.8560258,-1538.64096,-1285.60987
111.487536,-1539.27108,-1285.56799
112.1194547,-1539.90161,-1285.52612
112.7517631,-1540.53253,-1285.48424
113.3844827,-1541.16386,-1285.44233
114.0175827,-1541.79557,-1285.4004
114.6510852,-1542.42768,-1285.35842
115.2849801,-1543.06018,-1285.31639
115.9192568,-1543.69306,-1285.27432
116.5539473,-1544.32635,-1285.23218
117.1890303,-1544.96003,-1285.18999
117.8245163,-1545.59411,-1285.14774
118.4604048,-1546.22859,-1285.10544
119.0966964,-1546.86347,-1285.06308
119.7333804,-1547.49874,-1285.02067
120.3704662,-1548.13441,-1284.97822
121.0079545,-1548.77048,-1284.93572
121.6458332,-1549.40694,-1284.8932
122.2841151,-1550.0438,-1284.85062
122.9227788,-1550.68104,-1284.808
123.5618449,-1551.31868,-1284.76533
124.2012835,-1551.95669,-1284.72261
124.8411046,-1552.59508,-1284.67984
125.4813189,-1553.23386,-1284.63701
126.1219176,-1553.87302,-1284.5941
126.7629202,-1554.51258,-1284.55112
127.4043079,-1555.15252,-1284.50805
128.0460908,-1555.79285,-1284.46489
128.6882496,-1556.43355,-1284.42163
129.3308149,-1557.07465,-1284.37826
129.9737661,-1557.71613,-1284.33479
130.6171032,-1558.35799,-1284.29122
131.2608382,-1559.00024,-1284.24752
131.9049399,-1559.64285,-1284.20371
132.5494288,-1560.28584,-1284.15978
133.1942964,-1560.9292,-1284.11571
133.839552,-1561.57294,-1284.07151
134.4851964,-1562.21706,-1284.02717
135.1312408,-1562.86157,-1283.98267
135.7776747,-1563.50646,-1283.93802
136.4244894,-1564.15172,-1283.8932
137.071705,-1564.79737,-1283.84821
137.7193001,-1565.44339,-1283.80307
138.3672669,-1566.08977,-1283.75775
139.0156041,-1566.73651,-1283.71227
139.6643223,-1567.38362,-1283.66662
140.3134115,-1568.03109,-1283.6208
140.9628912,-1568.67894,-1283.57482
141.6127312,-1569.32714,-1283.52868
142.2629525,-1569.97571,-1283.48237
142.9135542,-1570.62465,-1283.4359
143.5645264,-1571.27395,-1283.38927
144.2158892,-1571.92363,-1283.34248
144.8676332,-1572.57368,-1283.29552
145.5197585,-1573.2241,-1283.24839
146.1722559,-1573.87488,-1283.20108
146.8251346,-1574.52603,-1283.1536
147.4784047,-1575.17756,-1283.10595
148.1320685,-1575.82947,-1283.0581
148.7861236,-1576.48176,-1283.01008
149.4405418,-1577.1344,-1282.96187
