lap_distance,x_position,y_position
2.161080540270135089e+02,-2.459190318927900989e+03,1.462415158575424812e+03
2.188094047023512019e+02,-2.487339990370630403e+03,1.511782558957530227e+03
2.215107553776888665e+02,-2.507371327324973663e+03,1.546928234282336916e+03
2.242121060530265311e+02,-2.515631079271159251e+03,1.561452408274061781e+03
2.269134567283641957e+02,-2.523890831217344385e+03,1.575976582265786874e+03
2.296148074037018603e+02,-2.539628152564546781e+03,1.603689446103232967e+03
2.323161580790395249e+02,-2.575580995838917261e+03,1.667057779581725981e+03
2.350175087543772179e+02,-2.611533839113287740e+03,1.730426113060219905e+03
2.377188594297148825e+02,-2.643428672401255881e+03,1.786638379204618104e+03
2.404202101050525471e+02,-2.648608273278749493e+03,1.795739868732899367e+03
2.431215607803902117e+02,-2.653787874156243106e+03,1.804841358261180403e+03
2.458229114557278763e+02,-2.658967475033736264e+03,1.813942847789461439e+03
2.485242621310655409e+02,-2.683699349674837777e+03,1.857382191095548251e+03
2.512256128064032339e+02,-2.708554777388694674e+03,1.901038519259630448e+03
2.539269634817408985e+02,-2.733410205102551572e+03,1.944694847423712417e+03
2.566283141570785347e+02,-2.771084871710851530e+03,2.011270181121890801e+03
2.593296648324162561e+02,-2.810923519930691782e+03,2.081714411167111393e+03
2.620310155077539207e+02,-2.850762168150531124e+03,2.152158641212330167e+03
2.647323661830915853e+02,-2.864987071961749280e+03,2.177307797899519301e+03
2.674337168584292499e+02,-2.869123411235656931e+03,2.184616444292519191e+03
2.701350675337669145e+02,-2.873259750509565038e+03,2.191925090685519535e+03
2.728364182091045791e+02,-2.885024471424820604e+03,2.212650582826656773e+03
2.755377688844422437e+02,-2.902329588762518597e+03,2.243120559142592356e+03
2.782391195597799083e+02,-2.919634706100216590e+03,2.273590535458527938e+03
2.809404702351175729e+02,-2.936432080232223143e+03,2.303042984759447336e+03
2.836418209104552375e+02,-2.952586192509332705e+03,2.331206325101840775e+03
2.863431715857929021e+02,-2.968740304786441811e+03,2.359369665444234670e+03
2.890445222611305667e+02,-2.980636126127696571e+03,2.380115497236104602e+03
2.917458729364682313e+02,-2.982735671948125855e+03,2.383797216093092175e+03
2.944472236118059527e+02,-2.984835217768555140e+03,2.387478934950080202e+03
2.971485742871436173e+02,-2.990812390518651682e+03,2.397983418596861611e+03
2.998499249624812819e+02,-3.016436206379063151e+03,2.443056577178593216e+03
3.025512756378189465e+02,-3.042060022239474620e+03,2.488129735760325275e+03
3.052526263131566111e+02,-3.067199343170733300e+03,2.532352408342734634e+03
3.079539769884942757e+02,-3.074668849038796907e+03,2.545557356244020411e+03
3.106553276638319403e+02,-3.082138354906860059e+03,2.558762304145306189e+03
3.133566783391696049e+02,-3.089607860774923665e+03,2.571967252046591966e+03
3.160580290145072695e+02,-3.113250180047607046e+03,2.613803999326777102e+03
3.187593796898449341e+02,-3.138921244464685969e+03,2.659232368083820347e+03
3.214607303651825987e+02,-3.164592308881765348e+03,2.704660736840863592e+03
3.241620810405202633e+02,-3.180387390590698033e+03,2.732526187534859673e+03
3.268634317158579279e+02,-3.192897365080812051e+03,2.754549579709976115e+03
3.295647823911956493e+02,-3.205407339570926524e+03,2.776572971885092556e+03
3.322661330665333139e+02,-3.234009683303374004e+03,2.826841551373423499e+03
3.349674837418709785e+02,-3.272803860889297539e+03,2.894998749493454397e+03
3.376688344172086431e+02,-3.311598038475221074e+03,2.963155947613485296e+03
3.403701850925463077e+02,-3.343327933619671057e+03,3.018885080204704536e+03
3.430715357678839723e+02,-3.367221621420102110e+03,3.060828113616613791e+03
3.457728864432216369e+02,-3.391115309220533618e+03,3.102771147028523046e+03
3.484742371185593015e+02,-3.414536202541678449e+03,3.143939541565504896e+03
3.511755877938969661e+02,-3.437022553504233656e+03,3.183576757391765568e+03
3.538769384692346307e+02,-3.459508904466788408e+03,3.223213973218026695e+03
3.565782891445722953e+02,-3.478332311676673726e+03,3.256396869423222597e+03
3.592796398199099599e+02,-3.482300447000730856e+03,3.263403913831875343e+03
3.619809904952476245e+02,-3.486268582324787531e+03,3.270410958240528544e+03
3.646823411705853459e+02,-3.492338169084543097e+03,3.281125062531266849e+03
3.673836918459230105e+02,-3.531533266633317453e+03,3.350274137068535765e+03
3.700850425212606751e+02,-3.570728364182091809e+03,3.419423211605804227e+03
3.727863931965983397e+02,-3.609923461730866165e+03,3.488572286143073143e+03
3.754877438719360043e+02,-3.618728162951213108e+03,3.504041072953173170e+03
3.781890945472736689e+02,-3.624944244382086254e+03,3.514937433210705422e+03
3.808904452226113335e+02,-3.631160325812959854e+03,3.525833793468237218e+03
3.835917958979489981e+02,-3.652078444083378145e+03,3.561391361607959880e+03
3.862931465732866627e+02,-3.677062456309421577e+03,3.603769063390452175e+03
3.889944972486243273e+02,-3.702046468535465465e+03,3.646146765172944470e+03
3.916958479239619919e+02,-3.711134502656069799e+03,3.661555681159730284e+03
3.943971985992996565e+02,-3.711481682635971538e+03,3.662135045833062577e+03
3.970985492746373211e+02,-3.711828862615872822e+03,3.662714410506394870e+03
3.997998999499750425e+02,-3.728319659829915963e+03,3.690307153576789915e+03
4.025012506253127071e+02,-3.760504252126063875e+03,3.744160580290146754e+03
4.052026013006503717e+02,-3.792688844422212242e+03,3.798014007003503593e+03
4.079039519759880363e+02,-3.815917043327963711e+03,3.836925084456734567e+03
4.106053026513257009e+02,-3.823824092689294048e+03,3.850275207005412994e+03
4.133066533266633655e+02,-3.831731142050624385e+03,3.863625329554091877e+03
4.160080040020010301e+02,-3.843032967487251426e+03,3.882768498918736441e+03
4.187093546773386947e+02,-3.865650713174865814e+03,3.921221824336597820e+03
4.214107053526763593e+02,-3.888268458862480202e+03,3.959675149754459198e+03
4.241120560280140239e+02,-3.909181162549493820e+03,3.995228972744709608e+03
4.268134067033516885e+02,-3.913390234434015838e+03,4.002377500766163394e+03
4.295147573786893531e+02,-3.917599306318537856e+03,4.009526028787616724e+03
4.322161080540270177e+02,-3.921808378203059419e+03,4.016674556809070509e+03
4.349174587293647392e+02,-3.967942055519139558e+03,4.095026151373506764e+03
4.376188094047024038e+02,-4.016075426186394452e+03,4.176773944835548718e+03
4.403201600800400684e+02,-4.064208796853649346e+03,4.258521738297591583e+03
4.430215107553777329e+02,-4.076158273154256221e+03,4.278859774529488277e+03
4.457228614307153975e+02,-4.079966373222368929e+03,4.285380615384603516e+03
4.484242121060530621e+02,-4.083774473290482092e+03,4.291901456239719664e+03
4.511255627813907267e+02,-4.096850524910079912e+03,4.314797492160506408e+03
4.538269134567283913e+02,-4.114324562798321494e+03,4.345464164628659091e+03
4.565282641320660559e+02,-4.131798600686563077e+03,4.376130837096810865e+03
4.592296148074037205e+02,-4.145026894041507148e+03,4.400521000316995924e+03
4.619309654827413851e+02,-4.154638899174776270e+03,4.419565183276557036e+03
4.646323161580790497e+02,-4.164250904308044483e+03,4.438609366236118149e+03
4.673336668334167712e+02,-4.172214866458566576e+03,4.454509782472951883e+03
4.700350175087544358e+02,-4.177726077138670007e+03,4.465731389641976421e+03
4.727363681840921004e+02,-4.183237287818773439e+03,4.476952996811000048e+03
4.754377188594297650e+02,-4.197019075066407822e+03,4.505451112283177281e+03
4.781390695347674296e+02,-4.233889555231726263e+03,4.582179480101645822e+03
4.808404202101050942e+02,-4.270760035397045613e+03,4.658907847920115273e+03
4.835417708854427588e+02,-4.303248613755470615e+03,4.726525163900451844e+03
4.862431215607804234e+02,-4.305228200783404645e+03,4.730706781457798570e+03
4.889444722361180879e+02,-4.307207787811338676e+03,4.734888399015145296e+03
4.916458229114557525e+02,-4.309187374839273616e+03,4.739070016572492932e+03
4.943471735867934171e+02,-4.324878320967635773e+03,4.773381625892285228e+03
4.970485242621310817e+02,-4.340743656400932196e+03,4.808076446554047834e+03
4.997498749374687463e+02,-4.356608991834228618e+03,4.842771267215810440e+03
5.024512256128064678e+02,-4.366036518259129480e+03,4.865591295647824154e+03
5.051525762881441324e+02,-4.374321660830415567e+03,4.886304152076038918e+03
5.078539269634817970e+02,-4.382606803401700745e+03,4.907017008504252772e+03
5.105552776388194616e+02,-4.386013831653886882e+03,4.915648974500300028e+03
5.132566283141570693e+02,-4.387439462478448149e+03,4.919373912153039782e+03
5.159579789894947908e+02,-4.388865093303008507e+03,4.923098849805779537e+03
5.186593296648325122e+02,-4.398334294348035655e+03,4.950308897542202430e+03
5.213606803401701200e+02,-4.413797607995710678e+03,4.995020177998516374e+03
5.240620310155078414e+02,-4.429260921643386610e+03,5.039731458454832136e+03
5.267633816908454492e+02,-4.439231292724376544e+03,5.069553276899961929e+03
5.294647323661831706e+02,-4.442062821480434650e+03,5.080024169987600544e+03
5.321660830415207784e+02,-4.444894350236491846e+03,5.090495063075237340e+03
5.348674337168584998e+02,-4.448598407547478928e+03,5.106949057464966245e+03
5.375687843921961075e+02,-4.454370680692371025e+03,5.137585217904091223e+03
5.402701350675338290e+02,-4.460142953837264940e+03,5.168221378343217111e+03
5.429714857428714367e+02,-4.465361521171549612e+03,5.197813870745838358e+03
5.456728364182091582e+02,-4.467641610144590231e+03,5.221867689212166624e+03
5.483741870935467659e+02,-4.469921699117631761e+03,5.245921507678493981e+03
5.510755377688844874e+02,-4.472160749247635977e+03,5.269702392063206389e+03
5.537768884442222088e+02,-4.472429934911913733e+03,5.280382440530344866e+03
5.564782391195598166e+02,-4.472699120576191490e+03,5.291062488997483342e+03
5.591795897948975380e+02,-4.472968306240469246e+03,5.301742537464622728e+03
5.618809404702351458e+02,-4.471594297148574697e+03,5.326334667333667312e+03
5.645822911455728672e+02,-4.470001000500250484e+03,5.352783391695848877e+03
5.672836418209104750e+02,-4.468407703851926271e+03,5.379232116058029533e+03
5.699849924962481964e+02,-4.467761420851164985e+03,5.388146301797051819e+03
5.726863431715858042e+02,-4.467440798661697954e+03,5.391030677840768476e+03
5.753876938469235256e+02,-4.467120176472230014e+03,5.393915053884486042e+03
5.780890445222611334e+02,-4.465064064198793858e+03,5.406820523777173548e+03
5.807903951975988548e+02,-4.461879433761948349e+03,5.426242300809994958e+03
5.834917458729364625e+02,-4.458694803325102839e+03,5.445664077842815459e+03
5.861930965482741840e+02,-4.455266620926501673e+03,5.462058220929521667e+03
5.888944472236119054e+02,-4.451561377739191812e+03,5.475008176406385246e+03
5.915957978989495132e+02,-4.447856134551881041e+03,5.487958131883247916e+03
5.942971485742872346e+02,-4.438399811802184558e+03,5.511594267483717886e+03
5.969984992496248424e+02,-4.417249627275638886e+03,5.556958969335518304e+03
5.996998499249625638e+02,-4.396099442749091395e+03,5.602323671187320542e+03
6.024012006003001716e+02,-4.376117739008884200e+03,5.642916028284803360e+03
6.051025512756378930e+02,-4.361068556620847630e+03,5.663362831706277575e+03
6.078039019509755008e+02,-4.346019374232810151e+03,5.683809635127750880e+03
6.105052526263132222e+02,-4.331005849279234099e+03,5.703917648650428418e+03
6.132066033016508300e+02,-4.316624719413295679e+03,5.718017123673866990e+03
6.159079539769885514e+02,-4.302243589547358170e+03,5.732116598697305562e+03
6.186093046523261592e+02,-4.287862459681419750e+03,5.746216073720744134e+03
6.213106553276638806e+02,-4.286455710601686405e+03,5.747583005808802227e+03
6.240120060030016020e+02,-4.286250705196831404e+03,5.747770594297356183e+03
6.267133566783392098e+02,-4.286045699791977313e+03,5.747958182785911049e+03
6.294147073536769312e+02,-4.273866433216607220e+03,5.758400200100050824e+03
6.321160580290145390e+02,-4.258252126063031028e+03,5.771783891945973664e+03
6.348174087043522604e+02,-4.242637818909453927e+03,5.785167583791896504e+03
6.375187593796898682e+02,-4.220193851746241307e+03,5.801039664414299295e+03
6.402201100550275896e+02,-4.193890371555469756e+03,5.818317959824395075e+03
6.429214607303651974e+02,-4.167586891364699113e+03,5.835596255234489945e+03
6.456228114057029188e+02,-4.150553146593491874e+03,5.846260976674861013e+03
6.483241620810405266e+02,-4.142760078510125823e+03,5.850332856352309136e+03
6.510255127563782480e+02,-4.134967010426760680e+03,5.854404736029758169e+03
6.537268634317158558e+02,-4.125436435508785507e+03,5.859076688929907505e+03
6.564282141070535772e+02,-4.112852060699680806e+03,5.864803315979044783e+03
6.591295647823912986e+02,-4.100267685890575194e+03,5.870529943028182061e+03
6.618309154577289064e+02,-4.088683613634327230e+03,5.875688432902947170e+03
6.645322661330666278e+02,-4.080555132015217623e+03,5.878884267084425119e+03
6.672336168084042356e+02,-4.072426650396108926e+03,5.882080101265902158e+03
6.699349674837419570e+02,-4.063129064532265147e+03,5.885577788894447622e+03
6.726363181590795648e+02,-4.041460230115057129e+03,5.892269634817408587e+03
6.753376688344172862e+02,-4.019791395697848202e+03,5.898961480740370462e+03
6.780390195097548940e+02,-3.998122561280640184e+03,5.905653326663331427e+03
6.807403701850926154e+02,-3.978113001768655977e+03,5.909425264486972992e+03
6.834417208604302232e+02,-3.958194098004805710e+03,5.913037670907837310e+03
6.861430715357679446e+02,-3.938275194240954534e+03,5.916650077328701627e+03
6.888444222111055524e+02,-3.920683819280676744e+03,5.918798239186752653e+03
6.915457728864432738e+02,-3.903638240803406461e+03,5.920603041370191022e+03
6.942471235617809953e+02,-3.886592662326136178e+03,5.922407843553628481e+03
6.969484742371186030e+02,-3.861088044022009854e+03,5.922571785892946536e+03
6.996498249124563245e+02,-3.831452726363179863e+03,5.921934467233616488e+03
7.023511755877939322e+02,-3.801817408704351237e+03,5.921297148574287348e+03
7.050525262631316536e+02,-3.783122331256542111e+03,5.920244068735933979e+03
7.077538769384692614e+02,-3.773983875404830087e+03,5.918827809279432586e+03
7.104552276138069828e+02,-3.764845419553117154e+03,5.917411549822932102e+03
7.131565782891445906e+02,-3.743775809518957431e+03,5.913460019385090163e+03
7.158579289644823120e+02,-3.704478047261614847e+03,5.905635158281310396e+03
7.185592796398199198e+02,-3.665180285004274083e+03,5.897810297177531538e+03
7.212606303151576412e+02,-3.627382187279407844e+03,5.889336289130274963e+03
7.239619809904952490e+02,-3.593909341529306403e+03,5.878990046300918038e+03
7.266633316658329704e+02,-3.560436495779203597e+03,5.868643803471560204e+03
7.293646823411706919e+02,-3.529627276675704707e+03,5.858701024834254895e+03
7.320660330165082996e+02,-3.518479827950421623e+03,5.851736448983018818e+03
7.347673836918460211e+02,-3.507332379225138538e+03,5.844771873131781831e+03
7.374687343671836288e+02,-3.496184930499855454e+03,5.837807297280545754e+03
7.401700850425213503e+02,-3.489416986410198660e+03,5.834025491026985947e+03
7.428714357178589580e+02,-3.482733128809546088e+03,5.830304793949700070e+03
7.455727863931966795e+02,-3.476049271208893515e+03,5.826584096872415103e+03
7.482741370685342872e+02,-3.451897448724361311e+03,5.813374187093546425e+03
7.509754877438720087e+02,-3.424492746373185582e+03,5.798397198599299372e+03
7.536768384192096164e+02,-3.397088044022010763e+03,5.783420210105052320e+03
7.563781890945473378e+02,-3.383622797196362626e+03,5.775799555416138901e+03
7.590795397698849456e+02,-3.375994115267817051e+03,5.771259058311641638e+03
7.617808904452226670e+02,-3.368365433339271476e+03,5.766718561207143466e+03
7.644822411205603885e+02,-3.341933664464164394e+03,5.750168357977985579e+03
7.671835917958979962e+02,-3.301126128283656271e+03,5.724436218764324622e+03
7.698849424712357177e+02,-3.260318592103146784e+03,5.698704079550662755e+03
7.725862931465733254e+02,-3.232265732971729449e+03,5.680930526968809318e+03
7.752876438219110469e+02,-3.221219109905764981e+03,5.673768423229364998e+03
7.779889944972486546e+02,-3.210172486839800968e+03,5.666606319489920679e+03
7.806903451725863761e+02,-3.190906420254132627e+03,5.653834770901007687e+03
7.833916958479239838e+02,-3.151558253825734937e+03,5.627357984085288081e+03
7.860930465232617053e+02,-3.112210087397335883e+03,5.600881197269567565e+03
7.887943971985993130e+02,-3.078035899938244256e+03,5.577881264413989811e+03
7.914957478739370345e+02,-3.072665306741261247e+03,5.574237013398368617e+03
7.941970985492746422e+02,-3.067294713544278238e+03,5.570592762382747424e+03
7.968984492246123637e+02,-3.061787584407296890e+03,5.566856295744141789e+03
7.995997998999500851e+02,-3.046753280790463577e+03,5.556685227857326026e+03
8.023011505752876928e+02,-3.031718977173631174e+03,5.546514159970511173e+03
8.050025012506254143e+02,-3.016684673556797861e+03,5.536343092083695410e+03
8.077038519259630220e+02,-2.971327653184680912e+03,5.506211697544707931e+03
8.104052026013007435e+02,-2.921677631694879437e+03,5.473254378623064440e+03
8.131065532766383512e+02,-2.872027610205079782e+03,5.440297059701422768e+03
8.158079039519760727e+02,-2.858773328702816343e+03,5.431502342570945075e+03
8.185092546273136804e+02,-2.858451150557823439e+03,5.431293060544985565e+03
8.212106053026514019e+02,-2.858128972412830535e+03,5.431083778519026055e+03
8.239119559779890096e+02,-2.843858929464731773e+03,5.421827413706852894e+03
8.266133066533267311e+02,-2.820278139069533609e+03,5.406531765882940817e+03
8.293146573286643388e+02,-2.796697348674336808e+03,5.391236118059028740e+03
8.320160080040020603e+02,-2.782713899839251098e+03,5.382154360068886490e+03
8.347173586793397817e+02,-2.779927349490961660e+03,5.380322140218139793e+03
8.374187093546773895e+02,-2.777140799142672222e+03,5.378489920367394006e+03
8.401200600300151109e+02,-2.767294107599959716e+03,5.371968809982240600e+03
8.428214107053527187e+02,-2.742675955597073880e+03,5.355637448042091819e+03
8.455227613806904401e+02,-2.718057803594187590e+03,5.339306086101942128e+03
8.482241120560280478e+02,-2.697333965148147854e+03,5.325563231426565835e+03
8.509254627313657693e+02,-2.693738505820775572e+03,5.323205421415737874e+03
8.536268134067033770e+02,-2.690143046493403290e+03,5.320847611404909912e+03
8.563281640820410985e+02,-2.684723657604859909e+03,5.317310551397386917e+03
8.590295147573787062e+02,-2.642400093928671140e+03,5.289913333123428856e+03
8.617308654327164277e+02,-2.600076530252480097e+03,5.262516114849470796e+03
8.644322161080540354e+02,-2.557752966576291328e+03,5.235118896575512736e+03
8.671335667833917569e+02,-2.525253650909086446e+03,5.214195872513470931e+03
8.698349174587294783e+02,-2.493738456804093403e+03,5.193921386040878133e+03
8.725362681340670861e+02,-2.462223262699102179e+03,5.173646899568285335e+03
8.752376188094048075e+02,-2.449427421064589453e+03,5.165410408742234722e+03
8.779389694847424153e+02,-2.442197822730870485e+03,5.160753444116580795e+03
8.806403201600801367e+02,-2.434968224397150607e+03,5.156096479490925958e+03
8.833416708354177445e+02,-2.423379027471120025e+03,5.148663166300932062e+03
8.860430215107554659e+02,-2.409258450717295545e+03,5.139617779750998125e+03
8.887443721860930737e+02,-2.395137873963471520e+03,5.130572393201065097e+03
8.914457228614307951e+02,-2.380053559398561902e+03,5.120961614847055898e+03
8.941470735367684028e+02,-2.363984090626766829e+03,5.110772880426658048e+03
8.968484242121061243e+02,-2.347914621854970392e+03,5.100584146006261108e+03
8.995497748874438457e+02,-2.332055997206938173e+03,5.090616563895372565e+03
9.022511255627814535e+02,-2.316578192341915837e+03,5.081048419876550724e+03
9.049524762381191749e+02,-2.301100387476892593e+03,5.071480275857727975e+03
